name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,area_ft2
,105,102262010,,yes,,,"POLYGON ((106.4208599 29.7953351, 106.4192485 29.7936701, 106.4189554 29.7938837, 106.4205668 29.7955487, 106.4208599 29.7953351))",POINT (106.4199077 29.7946094),8895.4,95749.2
,106,102262021,,yes,,,"POLYGON ((106.4588051 29.7274484, 106.4583663 29.7276234, 106.458463 29.7278062, 106.4586768 29.7277209, 106.4587404 29.7278413, 106.4585314 29.7279246, 106.4586358 29.728122, 106.4590698 29.7279489, 106.4588051 29.7274484))",POINT (106.4587342 29.72778),2504.4,26957
,107,102262036,,yes,,,"POLYGON ((106.4592067 29.7282398, 106.4587679 29.7284149, 106.4588646 29.7285976, 106.4590783 29.7285124, 106.459142 29.7286327, 106.458933 29.7287161, 106.4590374 29.7289134, 106.4594714 29.7287403, 106.4592067 29.7282398))",POINT (106.4591358 29.7285714),2503,26942
,108,102262083,,yes,,,"POLYGON ((106.4191137 29.7907214, 106.419018 29.7904821, 106.4180471 29.7907745, 106.4181428 29.7910138, 106.4191137 29.7907214))",POINT (106.4185804 29.790748),2787.6,30006
,109,102262096,,yes,,,"POLYGON ((106.4189934 29.7903913, 106.4188978 29.7901519, 106.4179269 29.7904443, 106.4180225 29.7906836, 106.4189934 29.7903913))",POINT (106.4184602 29.7904178),2791.9,30051.5
,110,102262100,,yes,,,"POLYGON ((106.457583 29.7569188, 106.457345 29.7570833, 106.4572123 29.7568589, 106.4571006 29.7568946, 106.4572182 29.7571345, 106.4573027 29.7571123, 106.4574005 29.7571957, 106.4578884 29.7568691, 106.457827 29.7567857, 106.457048 29.7556897, 106.4568028 29.7558211, 106.457583 29.7569188))",POINT (106.4573514 29.7564581),5124.4,55158.8
,111,102262122,,yes,,,"POLYGON ((106.4444989 29.6596251, 106.4436602 29.6595453, 106.4436139 29.6599123, 106.4444526 29.6599922, 106.4444989 29.6596251))",POINT (106.4440564 29.6597687),3338.1,35931.3
,112,102262131,,yes,,,"POLYGON ((106.4219392 29.795753, 106.4211376 29.7949173, 106.4208937 29.7950935, 106.4216953 29.7959292, 106.4219392 29.795753))",POINT (106.4214165 29.7954233),3695.7,39779.7
,113,102262132,,yes,,,"POLYGON ((106.4580878 29.706023, 106.4578824 29.7058537, 106.457702 29.7060188, 106.4579074 29.7061881, 106.4580878 29.706023))",POINT (106.4578949 29.7060209),691.3,7441
,114,102262134,,yes,,,"POLYGON ((106.4455761 29.6587842, 106.4447044 29.6586881, 106.4445827 29.659522, 106.4454544 29.6596181, 106.4455761 29.6587842))",POINT (106.4450794 29.6591531),7918.5,85233.8
,115,102262136,,yes,,,"POLYGON ((106.4211227 29.7931159, 106.420671 29.7926281, 106.4204236 29.7928006, 106.4208753 29.7932884, 106.4211227 29.7931159))",POINT (106.4207731 29.7929582),2128.7,22912.6
,116,102262150,,yes,,,"POLYGON ((106.4204072 29.7936239, 106.4199555 29.7931361, 106.4197081 29.7933086, 106.4201598 29.7937965, 106.4204072 29.7936239))",POINT (106.4200577 29.7934663),2128.7,22912.6
,117,102262154,,yes,,,"POLYGON ((106.4217296 29.7943041, 106.420928 29.7934684, 106.4206841 29.7936446, 106.4214857 29.7944803, 106.4217296 29.7943041))",POINT (106.4212069 29.7939744),3699.3,39818.9
,118,102262166,,yes,,,"POLYGON ((106.4445312 29.6591474, 106.4436926 29.6590676, 106.4436463 29.6594347, 106.444485 29.6595145, 106.4445312 29.6591474))",POINT (106.4440888 29.6592911),3342,35972.6
,119,102262197,,yes,,,"POLYGON ((106.4197289 29.7899199, 106.4190443 29.7901245, 106.4193867 29.7909875, 106.4200714 29.7907829, 106.4197289 29.7899199))",POINT (106.4195578 29.7904537),7076.4,76170.1
,120,102262215,,yes,,,"POLYGON ((106.4213682 29.7945927, 106.4205666 29.7937569, 106.4203227 29.7939331, 106.4211243 29.7947689, 106.4213682 29.7945927))",POINT (106.4208454 29.7942629),3696.6,39789.9
,121,102262256,,yes,,,"POLYGON ((106.4581955 29.7276731, 106.4577567 29.7278482, 106.4580262 29.7283467, 106.4584602 29.7281736, 106.4581955 29.7276731))",POINT (106.4581094 29.7280099),2829.8,30459.7
,122,102262330,,yes,,,"POLYGON ((106.4577212 29.7062524, 106.4576279 29.7060268, 106.4572221 29.7061643, 106.4568651 29.7061572, 106.4562849 29.7060585, 106.4562687 29.7061572, 106.4562281 29.7061431, 106.4561835 29.7062947, 106.4562281 29.7062947, 106.4561997 29.7064004, 106.4568529 29.7065202, 106.4569625 29.7065167, 106.4569868 29.7065731, 106.4570436 29.7066013, 106.4570964 29.7066118, 106.4571532 29.7065836, 106.4571856 29.7065413, 106.4571856 29.706492, 106.4573195 29.7064779, 106.4574412 29.7064532, 106.4573804 29.706351, 106.4577212 29.7062524))",POINT (106.4569173 29.7062975),5384.1,57954.4
,123,102262358,,yes,,,"POLYGON ((106.4589127 29.7290976, 106.458474 29.7292726, 106.4587434 29.7297712, 106.4591775 29.729598, 106.4589127 29.7290976))",POINT (106.4588267 29.7294344),2829.8,30459.7
,124,102262363,,yes,,,"POLYGON ((106.4564338 29.726706, 106.4555783 29.7267101, 106.4555824 29.7273483, 106.4564378 29.7273442, 106.4564338 29.726706))",POINT (106.4560081 29.7270271),5847,62937.1
,125,102262365,,yes,,,"POLYGON ((106.4456407 29.6582884, 106.4452351 29.6582449, 106.4452506 29.6581359, 106.4444382 29.6580488, 106.4443704 29.6585265, 106.4455884 29.658657, 106.4456407 29.6582884))",POINT (106.4449777 29.6583645),5849.5,62963.2
,126,102262404,,yes,,,"POLYGON ((106.4198987 29.7897122, 106.4195749 29.7894954, 106.4184694 29.7899651, 106.4185295 29.7901297, 106.4198987 29.7897122))",POINT (106.4191784 29.7898067),3438.7,37013.6
,127,102262421,,yes,,,"POLYGON ((106.4454528 29.6813061, 106.4449771 29.6814757, 106.4450511 29.6816325, 106.4451423 29.6816, 106.4452982 29.6819301, 106.4453721 29.6819038, 106.4456832 29.6825625, 106.4459706 29.68246, 106.4460342 29.6825946, 106.4461936 29.6825377, 106.4460879 29.6823138, 106.4464533 29.6821835, 106.446041 29.6813106, 106.4459023 29.6813569, 106.4457925 29.6813324, 106.4455123 29.6814323, 106.4454528 29.6813061))",POINT (106.4457765 29.6818782),11235.9,120942.4
,128,102262428,,yes,,,"POLYGON ((106.4577138 29.754067, 106.4567528 29.7546093, 106.4566777 29.754509, 106.4564432 29.7546413, 106.456519 29.7547427, 106.4563335 29.7548474, 106.456452 29.7550057, 106.4575852 29.7543663, 106.4577946 29.754646, 106.4565237 29.7553631, 106.4567842 29.7557111, 106.4582399 29.7548897, 106.4581557 29.7547772, 106.4583013 29.754695, 106.4579361 29.7542072, 106.4580178 29.7541611, 106.457878 29.7539743, 106.4577138 29.754067))",POINT (106.4573812 29.7548458),13795.9,148498.1
,129,102262439,,yes,,,"POLYGON ((106.4586011 29.7284594, 106.4581624 29.7286344, 106.4584318 29.729133, 106.4588659 29.7289599, 106.4586011 29.7284594))",POINT (106.4585151 29.7287962),2835.3,30519.2
,130,102262440,,yes,,,"POLYGON ((106.4215022 29.792843, 106.4210505 29.7923552, 106.4208031 29.7925277, 106.4212548 29.7930156, 106.4215022 29.792843))",POINT (106.4211527 29.7926854),2123.4,22855.6
,131,102262442,,yes,,,"POLYGON ((106.4446147 29.658673, 106.4438475 29.6585755, 106.4437804 29.6589741, 106.4445476 29.6590716, 106.4446147 29.658673))",POINT (106.4441975 29.6588236),3346.8,36024.9
,132,102262445,,yes,,,"POLYGON ((106.4454278 29.6597273, 106.4445891 29.6596474, 106.4445429 29.6600145, 106.4453815 29.6600944, 106.4454278 29.6597273))",POINT (106.4449853 29.6598709),3342,35972.6
,133,102262449,,yes,,,"POLYGON ((106.4207975 29.7933291, 106.4203458 29.7928413, 106.4200984 29.7930138, 106.4205501 29.7935017, 106.4207975 29.7933291))",POINT (106.420448 29.7931715),2125.3,22876.2
,134,102262454,,yes,,,"POLYGON ((106.4220476 29.7940721, 106.421246 29.7932363, 106.4210021 29.7934125, 106.4218037 29.7942483, 106.4220476 29.7940721))",POINT (106.4215248 29.7937423),3695.7,39779.7
,135,102262466,,yes,,,"POLYGON ((106.4224199 29.7937929, 106.4216183 29.7929572, 106.4213743 29.7931334, 106.4221759 29.7939692, 106.4224199 29.7937929))",POINT (106.4218971 29.7934632),3699.3,39818.9
,136,102262482,,yes,,,"POLYGON ((106.4567681 29.7274995, 106.4555186 29.7275148, 106.4555361 29.7285944, 106.4567857 29.7285791, 106.4567681 29.7274995))",POINT (106.4561521 29.728047),14462.5,155673.2
,137,102262493,,yes,,,"POLYGON ((106.4595477 29.7288678, 106.4591089 29.7290428, 106.4592056 29.7292256, 106.4594193 29.7291403, 106.459483 29.7292607, 106.459274 29.7293441, 106.4593784 29.7295414, 106.4598124 29.7293683, 106.4595477 29.7288678))",POINT (106.4594768 29.7291994),2503.3,26945.3
,138,102262543,,yes,,,"POLYGON ((106.4210502 29.7948435, 106.4202486 29.7940078, 106.4200047 29.794184, 106.4208062 29.7950198, 106.4210502 29.7948435))",POINT (106.4205275 29.7945138),3699.3,39818.9
,139,102262560,,yes,,,"POLYGON ((106.4222572 29.795521, 106.4214556 29.7946852, 106.4212117 29.7948614, 106.4220133 29.7956972, 106.4222572 29.795521))",POINT (106.4217345 29.7951912),3696.6,39789.9
,140,102262577,,yes,,,"POLYGON ((106.4196153 29.7910584, 106.419704 29.7913038, 106.4202979 29.791142, 106.4202091 29.7908966, 106.4196153 29.7910584))",POINT (106.4199566 29.7911002),1712.5,18433.2
,141,102301429,,yes,,,"POLYGON ((106.3169797 29.9490442, 106.3170094 29.9489403, 106.3169993 29.9488418, 106.3169541 29.9487509, 106.3168785 29.9486769, 106.3167799 29.9486271, 106.3166683 29.9486065, 106.3165548 29.9486172, 106.3164509 29.948658, 106.3163669 29.948725, 106.3163114 29.9488114, 106.3162897 29.9489085, 106.3163071 29.9490145, 106.3163648 29.9491093, 106.316456 29.9491815, 106.3165701 29.9492228, 106.3166936 29.9492283, 106.3168119 29.9491973, 106.3169112 29.9491334, 106.3169797 29.9490442))",POINT (106.3166499 29.948918),3712,39955.9
,142,102301824,,yes,,,"POLYGON ((106.3172297 29.9476816, 106.3172962 29.947579, 106.3173228 29.9474636, 106.3173026 29.9473346, 106.3172328 29.9472192, 106.3171217 29.9471315, 106.3169828 29.947082, 106.3168327 29.9470765, 106.3166894 29.9471158, 106.3165702 29.9471951, 106.3164895 29.9473049, 106.3164569 29.947432, 106.3164721 29.9475489, 106.3165284 29.947656, 106.3166202 29.9477427, 106.3167384 29.9478005, 106.3168715 29.9478239, 106.3170064 29.9478103, 106.3171299 29.9477613, 106.3172297 29.9476816))",POINT (106.3168898 29.9474492),5366.4,57763.7
,143,103279742,,yes,,,"POLYGON ((106.3849839 29.5995182, 106.3848965 29.5993697, 106.385003 29.5993223, 106.3848243 29.5990189, 106.3847468 29.5990534, 106.3846992 29.5989725, 106.3838615 29.5993454, 106.3839069 29.5994226, 106.3838153 29.5994634, 106.3840836 29.599919, 106.3849839 29.5995182))",POINT (106.3844167 29.5994344),6865.4,73899
,144,103279903,,yes,,,"POLYGON ((106.7627699 29.5850357, 106.7615716 29.5847251, 106.7614277 29.5851447, 106.7626261 29.5854553, 106.7627699 29.5850357))",POINT (106.7620988 29.5850902),5873.3,63219.6
,145,103288170,,yes,,,"POLYGON ((106.5891917 29.6487762, 106.5875397 29.6480886, 106.5870433 29.6489893, 106.5886953 29.649677, 106.5891917 29.6487762))",POINT (106.5881175 29.6488828),19612.5,211106.8
,146,103288227,,yes,,,"POLYGON ((106.588349 29.649665, 106.5873263 29.6492329, 106.5869382 29.6499268, 106.5879609 29.6503588, 106.588349 29.649665))",POINT (106.5876436 29.6497959),9409.6,101284.3
,147,148295398,,yes,,,"POLYGON ((106.4765792 29.5019627, 106.476359 29.5019655, 106.4763772 29.5030158, 106.4765973 29.5030129, 106.4765792 29.5019627))",POINT (106.4764782 29.5024892),2485.7,26755.4
,148,148295399,,yes,,,"POLYGON ((106.4758011 29.5019806, 106.475581 29.5019835, 106.4755992 29.5030337, 106.4758193 29.5030308, 106.4758011 29.5019806))",POINT (106.4757001 29.5025072),2479.9,26693
,149,150363770,,grandstand,,,"POLYGON ((106.502836 29.5301056, 106.5027863 29.5296551, 106.502758 29.5291166, 106.5027503 29.5286656, 106.5027598 29.5281412, 106.5027895 29.527608, 106.5028259 29.5271643, 106.5030869 29.5274263, 106.5032452 29.5276172, 106.5033858 29.5278364, 106.5035352 29.5282168, 106.5035915 29.5285782, 106.5035621 29.5289543, 106.5034562 29.5292991, 106.5033008 29.5295821, 106.5030961 29.5298413, 106.502836 29.5301056))",POINT (106.5031048 29.5286382),17849.9,192134.3
,150,150363773,,grandstand,,,"POLYGON ((106.5014654 29.5301034, 106.5010668 29.5296946, 106.5008638 29.529343, 106.5007343 29.5288759, 106.5007236 29.528508, 106.5007779 29.5281734, 106.5009342 29.5277898, 106.5011248 29.5275121, 106.501468 29.5271807, 106.5015181 29.5276091, 106.5015617 29.5281433, 106.5015701 29.5286139, 106.5015644 29.5291232, 106.5015263 29.5296626, 106.5014654 29.5301034))",POINT (106.5012057 29.5286399),18223.8,196158.9
重庆医科大学,151,150453849,,university,,,"POLYGON ((106.5005072 29.5382167, 106.4998635 29.5382073, 106.4998581 29.537757, 106.4998608 29.5371479, 106.4999091 29.5367255, 106.500011 29.5364128, 106.5000536 29.5363172, 106.5004269 29.5363179, 106.5008854 29.5363218, 106.5008882 29.5360653, 106.5008854 29.5357547, 106.5020468 29.535757, 106.502543 29.535764, 106.5027039 29.5354093, 106.5027522 29.5351853, 106.5027763 29.5346112, 106.5027844 29.5334654, 106.502771 29.5333347, 106.502804 29.5332507, 106.5029721 29.5331503, 106.5030588 29.53326, 106.5038197 29.5329776, 106.5046217 29.5330453, 106.504947 29.5330453, 106.5069043 29.5330406, 106.5070123 29.5330383, 106.5070062 29.5342811, 106.5069901 29.5375283, 106.5069311 29.5375936, 106.5067414 29.537687, 106.5034201 29.5376986, 106.5033136 29.537729, 106.5026476 29.5381513, 106.5019706 29.5381167, 106.501976 29.5377823, 106.5014144 29.5377834, 106.5013207 29.538051, 106.5011893 29.538051, 106.5010707 29.5380606, 106.500983 29.5380798, 106.5008594 29.538135, 106.5006681 29.5382213, 106.5005072 29.5382167))",POINT (106.5040525 29.5357712),277453.3,2986479.5
,152,150456384,,swimming_pool,,,"POLYGON ((106.5041686 29.5339952, 106.5041713 29.5335588, 106.5043852 29.5335589, 106.504382 29.5339959, 106.5041686 29.5339952))",POINT (106.5042768 29.5337771),1000.9,10773.2
,153,150493826,,yes,,,"POLYGON ((106.5043287 29.5350295, 106.5043264 29.5348659, 106.5043827 29.5348636, 106.5043827 29.5348309, 106.5041413 29.5348309, 106.5041413 29.5346769, 106.5045281 29.5346729, 106.5045278 29.5348286, 106.5044539 29.5348287, 106.5044524 29.5348659, 106.5053912 29.5348566, 106.5053912 29.5348192, 106.505311 29.5348199, 106.5053115 29.5346719, 106.5057033 29.5346722, 106.505701 29.5348239, 106.5054556 29.5348262, 106.5054556 29.5348542, 106.5055043 29.5348547, 106.5055072 29.5350206, 106.5053429 29.5350199, 106.5053426 29.5349897, 106.5045002 29.5349923, 106.5045024 29.5350316, 106.5043287 29.5350295))",POINT (106.5049167 29.5348554),3096.2,33327.1
,154,150496988,,yes,,,"POLYGON ((106.5053779 29.5355277, 106.5053758 29.5352999, 106.5056486 29.535298, 106.5056507 29.5355257, 106.5053779 29.5355277))",POINT (106.5055132 29.5354128),665.3,7161.4
,155,150505286,,yes,,,"POLYGON ((106.504138 29.5361345, 106.5041386 29.5359837, 106.5043881 29.5359837, 106.5043881 29.5359464, 106.5043237 29.5359464, 106.5043237 29.535811, 106.5044951 29.5358089, 106.5044927 29.5358554, 106.5053419 29.5358533, 106.5053429 29.5358087, 106.5055092 29.5358064, 106.5055065 29.535958, 106.50546 29.5359584, 106.5054609 29.5359977, 106.5057062 29.5359963, 106.5057046 29.5361379, 106.5053161 29.5361424, 106.5053188 29.5360024, 106.505396 29.5360026, 106.5053992 29.5359557, 106.5044578 29.5359534, 106.5044571 29.5359838, 106.5045246 29.5359863, 106.5045247 29.5361402, 106.504138 29.5361345))",POINT (106.5049135 29.5359738),2710.7,29177.3
,156,150506142,,parking,,,"POLYGON ((106.5041225 29.5350409, 106.5043154 29.5350416, 106.5043156 29.5348496, 106.5041194 29.5348499, 106.5041225 29.5350409))",POINT (106.5042183 29.5349452),400.7,4312.9
,157,150506143,,parking,,,"POLYGON ((106.504134 29.5359694, 106.5043068 29.5359682, 106.5043076 29.5358064, 106.5041332 29.5358064, 106.504134 29.5359694))",POINT (106.5042203 29.5358875),302.5,3255.6
,158,150506165,,yes,,,"POLYGON ((106.5043011 29.536449, 106.5057346 29.5364515, 106.5057351 29.5362563, 106.5052613 29.5362555, 106.5052615 29.5361917, 106.5046796 29.5361907, 106.5046795 29.5362502, 106.5043016 29.5362496, 106.5043011 29.536449))",POINT (106.5050099 29.5363371),3418.1,36792.1
,159,150507552,,yes,,,"POLYGON ((106.506134 29.5371459, 106.5065363 29.5371446, 106.5065321 29.5367365, 106.5064992 29.5367356, 106.5064964 29.5363907, 106.5061255 29.5363856, 106.506126 29.5364977, 106.5062388 29.5365018, 106.5061693 29.5366383, 106.5061281 29.5367308, 106.5061145 29.5368129, 106.5061154 29.5368801, 106.5061234 29.5369452, 106.506134 29.5371459))",POINT (106.5063284 29.5367846),3053.3,32865.3
,160,150507553,,parking,,,"POLYGON ((106.505949 29.5372558, 106.5065469 29.5372545, 106.5065437 29.5371597, 106.5059463 29.5371575, 106.505949 29.5372558))",POINT (106.5062447 29.5372069),619.5,6668.2
,161,150508884,,yes,,,"POLYGON ((106.5066365 29.5371552, 106.5069357 29.5371564, 106.5069343 29.5368318, 106.5066351 29.5368328, 106.5066365 29.5371552))",POINT (106.5067856 29.536994),1039.7,11190.7
,162,150508887,,yes,,,"POLYGON ((106.5066312 29.5366594, 106.5069307 29.5366587, 106.5069302 29.5363118, 106.5066288 29.5363151, 106.5066312 29.5366594))",POINT (106.5067804 29.5364861),1114.6,11996.9
行政楼,163,150510351,,yes,,,"POLYGON ((106.5063643 29.5350181, 106.5068094 29.53502, 106.5068091 29.5350626, 106.5069267 29.5350631, 106.506928 29.5348353, 106.5068016 29.5348348, 106.5068013 29.5348793, 106.5063651 29.5348774, 106.5063643 29.5350181))",POINT (106.5066721 29.5349484),965.3,10390.6
,164,150510808,,yes,,,"POLYGON ((106.5059893 29.5360561, 106.5059866 29.5357947, 106.5061824 29.5357924, 106.5062549 29.5357247, 106.5063644 29.5357248, 106.5064395 29.5357868, 106.5067191 29.5357834, 106.5067162 29.5357364, 106.5066304 29.535699, 106.5066304 29.535615, 106.5066974 29.5355847, 106.5067511 29.5356267, 106.5068128 29.5355847, 106.5068742 29.5356175, 106.506873 29.5357003, 106.5067844 29.5357353, 106.5067845 29.5357808, 106.5068807 29.535781, 106.5068825 29.5361121, 106.5060188 29.5361144, 106.5060162 29.5360561, 106.5059893 29.5360561))",POINT (106.5064657 29.5359161),3578.4,38517.9
,165,150512648,,yes,,,"POLYGON ((106.5066902 29.5373628, 106.5066868 29.5372077, 106.506924 29.5372051, 106.506924 29.5373603, 106.5066902 29.5373628))",POINT (106.5068063 29.5372838),391.3,4212.4
,166,150512649,,yes,,,"POLYGON ((106.5059111 29.5376451, 106.5066987 29.537645, 106.5066998 29.5375285, 106.5059101 29.5375307, 106.5059111 29.5376451))",POINT (106.5063061 29.5375873),974.1,10485.1
,167,150512650,,yes,,,"POLYGON ((106.505902 29.537456, 106.505902 29.5373032, 106.5065515 29.5373058, 106.5065535 29.5374526, 106.505902 29.537456))",POINT (106.5062251 29.5373794),1043.5,11231.9
,168,150512884,,yes,,,"POLYGON ((106.5049664 29.5376644, 106.5049665 29.5373585, 106.5057724 29.5373587, 106.5057723 29.5376646, 106.5049664 29.5376644))",POINT (106.5053694 29.5375115),2645.9,28480.1
,169,150512886,,yes,,,"POLYGON ((106.5044438 29.5374189, 106.5048077 29.5374187, 106.5048062 29.537309, 106.5044429 29.537309, 106.5044438 29.5374189))",POINT (106.5046251 29.5373639),428.3,4610.1
,170,150512888,,yes,,,"POLYGON ((106.5044335 29.5376555, 106.5048217 29.5376547, 106.504822 29.5374715, 106.5044345 29.5374736, 106.5044335 29.5376555))",POINT (106.5046282 29.5375639),761.4,8195.5
,171,150513177,,yes,,,"POLYGON ((106.5036748 29.5372165, 106.5036696 29.5366618, 106.5038872 29.5366603, 106.5038877 29.5367132, 106.5040438 29.536712, 106.5040433 29.5366578, 106.5042111 29.5366566, 106.5042124 29.5367979, 106.5042136 29.5369252, 106.5041072 29.5369259, 106.5041099 29.5372135, 106.5036748 29.5372165))",POINT (106.5039168 29.5369295),2810.9,30256
,172,150513403,,yes,,,"POLYGON ((106.5031627 29.5350412, 106.5037831 29.535043, 106.5037889 29.5352715, 106.503657 29.5352717, 106.5037073 29.5353283, 106.5037214 29.5353907, 106.5037187 29.5354584, 106.5037 29.5354934, 106.5036678 29.5355238, 106.5036409 29.5355448, 106.5037992 29.5355424, 106.5038072 29.5357735, 106.5031662 29.5357758, 106.5031608 29.5356544, 106.5030643 29.5356544, 106.5028604 29.5356544, 106.5028573 29.5351459, 106.5031659 29.5351412, 106.5031627 29.5350412))",POINT (106.5033446 29.5354076),6360.2,68460.1
,173,150513721,,yes,,,"POLYGON ((106.502889 29.5360166, 106.50275 29.5358949, 106.5028256 29.5358365, 106.5028654 29.5357875, 106.5028817 29.5357176, 106.5030631 29.5357847, 106.5030848 29.5357925, 106.5030322 29.5358936, 106.5029872 29.5359491, 106.502889 29.5360166))",POINT (106.5029214 29.5358654),556.7,5992.5
