name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_fftt1,VDF_cap1
,2214,544156330,1274,1269,1,75.73,,,,service,8,"LINESTRING (-111.9239274 33.4232082, -111.9231128 33.4232081)",walk;bike,1,0,,
,2215,544156330,1269,1274,1,75.73,,,,service,8,"LINESTRING (-111.9231128 33.4232081, -111.9239274 33.4232082)",walk;bike,1,0,,
,2216,544156332,1273,1270,1,75.62,,,,service,8,"LINESTRING (-111.9239262 33.4233522, -111.9231128 33.4233522)",walk;bike,1,0,,
,2217,544156332,1270,1273,1,75.62,,,,service,8,"LINESTRING (-111.9231128 33.4233522, -111.9239262 33.4233522)",walk;bike,1,0,,
,2218,544156334,1272,1271,1,75.51,,,,service,8,"LINESTRING (-111.9239249 33.4235109, -111.9231127 33.4235110)",walk;bike,1,0,,
,2219,544156334,1271,1272,1,75.51,,,,service,8,"LINESTRING (-111.9231127 33.4235110, -111.9239249 33.4235109)",walk;bike,1,0,,
,2220,544161286,1275,1276,1,60.52,,,,service,8,"LINESTRING (-111.9311016 33.4193141, -111.9317525 33.4193089)",walk;bike,1,0,,
,2221,544161286,1276,1275,1,60.52,,,,service,8,"LINESTRING (-111.9317525 33.4193089, -111.9311016 33.4193141)",walk;bike,1,0,,
,2222,544161286,1276,1277,1,97.33,,,,service,8,"LINESTRING (-111.9317525 33.4193089, -111.9317410 33.4184311)",walk;bike,1,0,,
,2223,544161286,1277,1276,1,97.33,,,,service,8,"LINESTRING (-111.9317410 33.4184311, -111.9317525 33.4193089)",walk;bike,1,0,,
,2224,544161286,1277,293,1,8.3,,,,service,8,"LINESTRING (-111.9317410 33.4184311, -111.9317400 33.4183562)",walk;bike,1,0,,
,2225,544161286,293,1277,1,8.3,,,,service,8,"LINESTRING (-111.9317400 33.4183562, -111.9317410 33.4184311)",walk;bike,1,0,,
,2226,544161287,247,1278,1,106.76,,,,footway,10,"LINESTRING (-111.9301011 33.4190439, -111.9289529 33.4190584)",walk,0,0,,
,2227,544161287,1278,1194,1,8.41,,,,footway,10,"LINESTRING (-111.9289529 33.4190584, -111.9288625 33.4190595)",walk,0,0,,
,2228,544161288,296,1279,1,10.88,,,,footway,10,"LINESTRING (-111.9310799 33.4183731, -111.9310822 33.4184712)",walk,0,0,,
,2229,544161288,1279,1280,1,5.51,,,,footway,10,"LINESTRING (-111.9310822 33.4184712, -111.9310833 33.4185209)",walk,0,0,,
,2230,544161288,1280,1281,1,19.26,,,,footway,10,"LINESTRING (-111.9310833 33.4185209, -111.9310873 33.4186946)",walk,0,0,,
,2231,544161288,1281,1282,1,26.14,,,,footway,10,"LINESTRING (-111.9310873 33.4186946, -111.9310928 33.4189303)",walk,0,0,,
,2232,544161288,1282,1283,1,1.54,,,,footway,10,"LINESTRING (-111.9310928 33.4189303, -111.9310931 33.4189442)",walk,0,0,,
,2233,544161288,1283,1284,1,19.74,,,,footway,10,"LINESTRING (-111.9310931 33.4189442, -111.9310972 33.4191222)",walk,0,0,,
,2234,544161288,1284,1285,1,9.81,,,,footway,10,"LINESTRING (-111.9310972 33.4191222, -111.9310992 33.4192107)",walk,0,0,,
,2235,544161288,1285,1275,1,11.47,,,,footway,10,"LINESTRING (-111.9310992 33.4192107, -111.9311016 33.4193141)",walk,0,0,,
,2236,544161288,1275,1286,1,30.58,,,,footway,10,"LINESTRING (-111.9311016 33.4193141, -111.9311076 33.4195899)",walk,0,0,,
,2237,544161288,1286,577,1,77.41,,,,footway,10,"LINESTRING (-111.9311076 33.4195899, -111.9311240 33.4202880)",walk,0,0,,
,2238,544161289,1286,245,1,91.69,,,,footway,10,"LINESTRING (-111.9311076 33.4195899, -111.9301214 33.4195998)",walk,0,0,,
,2239,544161290,1287,1288,1,5.76,,,,service,8,"LINESTRING (-111.9301867 33.4219599, -111.9301910 33.4219081)",walk;bike,1,0,,
,2240,544161290,1288,1287,1,5.76,,,,service,8,"LINESTRING (-111.9301910 33.4219081, -111.9301867 33.4219599)",walk;bike,1,0,,
,2241,544161290,1288,1289,1,57.36,,,,service,8,"LINESTRING (-111.9301910 33.4219081, -111.9301772 33.4213909)",walk;bike,1,0,,
,2242,544161290,1289,1288,1,57.36,,,,service,8,"LINESTRING (-111.9301772 33.4213909, -111.9301910 33.4219081)",walk;bike,1,0,,
,2243,544161290,1289,242,1,9.32,,,,service,8,"LINESTRING (-111.9301772 33.4213909, -111.9301750 33.4213069)",walk;bike,1,0,,
,2244,544161290,242,1289,1,9.32,,,,service,8,"LINESTRING (-111.9301750 33.4213069, -111.9301772 33.4213909)",walk;bike,1,0,,
,2245,544161293,292,1290,1,9.61,,,,service,8,"LINESTRING (-111.9328931 33.4183363, -111.9328948 33.4184230)",walk;bike,1,0,,
,2246,544161293,1290,292,1,9.61,,,,service,8,"LINESTRING (-111.9328948 33.4184230, -111.9328931 33.4183363)",walk;bike,1,0,,
,2247,544161293,1290,1291,1,51.99,,,,service,8,"LINESTRING (-111.9328948 33.4184230, -111.9329037 33.4188919)",walk;bike,1,0,,
,2248,544161293,1291,1290,1,51.99,,,,service,8,"LINESTRING (-111.9329037 33.4188919, -111.9328948 33.4184230)",walk;bike,1,0,,
,2249,544161293,1291,1292,1,202.21,,,,service,8,"LINESTRING (-111.9329037 33.4188919, -111.9329120 33.4193232, -111.9340466 33.4193210, -111.9340450 33.4188799)",walk;bike,1,0,,
,2250,544161293,1292,1291,1,202.21,,,,service,8,"LINESTRING (-111.9340450 33.4188799, -111.9340466 33.4193210, -111.9329120 33.4193232, -111.9329037 33.4188919)",walk;bike,1,0,,
,2251,544161294,1292,1291,1,106.12,,,,service,8,"LINESTRING (-111.9340450 33.4188799, -111.9329037 33.4188919)",walk;bike,1,0,,
,2252,544161294,1291,1292,1,106.12,,,,service,8,"LINESTRING (-111.9329037 33.4188919, -111.9340450 33.4188799)",walk;bike,1,0,,
,2253,544161295,550,1293,1,111.26,,,,footway,10,"LINESTRING (-111.9366368 33.4186141, -111.9355212 33.4186177, -111.9354724 33.4186720)",walk,0,0,,
,2254,544161295,1293,1294,1,14.78,,,,footway,10,"LINESTRING (-111.9354724 33.4186720, -111.9355700 33.4187772)",walk,0,0,,
,2255,544161295,1294,548,1,97.74,,,,footway,10,"LINESTRING (-111.9355700 33.4187772, -111.9366213 33.4187739)",walk,0,0,,
,2256,544161296,653,652,1,8.88,,,,footway,10,"LINESTRING (-111.9354571 33.4187782, -111.9355526 33.4187784)",walk,0,0,,
,2257,544161296,652,1294,1,1.62,,,,footway,10,"LINESTRING (-111.9355526 33.4187784, -111.9355700 33.4187772)",walk,0,0,,
,2258,544161297,1293,272,1,37.61,,,,footway,10,"LINESTRING (-111.9354724 33.4186720, -111.9350679 33.4186754)",walk,0,0,,
,2259,544161298,563,1295,1,49.57,,,,footway,10,"LINESTRING (-111.9348587 33.4202894, -111.9349199 33.4204080, -111.9348583 33.4207217)",walk,0,0,,
,2260,544161298,1295,1296,1,28.5,,,,footway,10,"LINESTRING (-111.9348583 33.4207217, -111.9349896 33.4209540)",walk,0,0,,
,2261,544161298,1296,278,1,11.0,,,,footway,10,"LINESTRING (-111.9349896 33.4209540, -111.9350612 33.4210330)",walk,0,0,,
,2262,544161298,278,1297,1,21.41,,,,footway,10,"LINESTRING (-111.9350612 33.4210330, -111.9350177 33.4210965, -111.9349566 33.4210979, -111.9349014 33.4211486)",walk,0,0,,
,2263,544161298,1297,1298,1,32.98,,,,footway,10,"LINESTRING (-111.9349014 33.4211486, -111.9348954 33.4214460)",walk,0,0,,
,2264,544161298,1298,1299,1,24.7,,,,footway,10,"LINESTRING (-111.9348954 33.4214460, -111.9348909 33.4216688)",walk,0,0,,
,2265,544161298,1299,279,1,8.82,,,,footway,10,"LINESTRING (-111.9348909 33.4216688, -111.9349858 33.4216676)",walk,0,0,,
,2266,544161299,565,1300,1,52.01,,,,service,8,"LINESTRING (-111.9344007 33.4202766, -111.9343972 33.4206300, -111.9342915 33.4207044)",walk;bike,1,0,,
,2267,544161299,1300,565,1,52.01,,,,service,8,"LINESTRING (-111.9342915 33.4207044, -111.9343972 33.4206300, -111.9344007 33.4202766)",walk;bike,1,0,,
,2268,544161299,1300,566,1,47.78,,,,service,8,"LINESTRING (-111.9342915 33.4207044, -111.9342885 33.4202734)",walk;bike,1,0,,
,2269,544161299,566,1300,1,47.78,,,,service,8,"LINESTRING (-111.9342885 33.4202734, -111.9342915 33.4207044)",walk;bike,1,0,,
,2270,544161300,660,1301,1,5.47,,,,footway,10,"LINESTRING (-111.9341858 33.4208077, -111.9342241 33.4207702)",walk,0,0,,
,2271,544161300,1301,1300,1,9.62,,,,footway,10,"LINESTRING (-111.9342241 33.4207702, -111.9342915 33.4207044)",walk,0,0,,
,2272,544161302,1302,1303,1,21.83,,,,service,8,"LINESTRING (-111.9397187 33.4192457, -111.9394839 33.4192463)",walk;bike,1,0,,
,2273,544161302,1303,1302,1,21.83,,,,service,8,"LINESTRING (-111.9394839 33.4192463, -111.9397187 33.4192457)",walk;bike,1,0,,
,2274,544161302,1303,1304,1,38.01,,,,service,8,"LINESTRING (-111.9394839 33.4192463, -111.9390751 33.4192473)",walk;bike,1,0,,
,2275,544161302,1304,1303,1,38.01,,,,service,8,"LINESTRING (-111.9390751 33.4192473, -111.9394839 33.4192463)",walk;bike,1,0,,
,2276,544161302,1304,1305,1,26.39,,,,service,8,"LINESTRING (-111.9390751 33.4192473, -111.9387913 33.4192479)",walk;bike,1,0,,
,2277,544161302,1305,1304,1,26.39,,,,service,8,"LINESTRING (-111.9387913 33.4192479, -111.9390751 33.4192473)",walk;bike,1,0,,
,2278,544161302,1305,1306,1,45.43,,,,service,8,"LINESTRING (-111.9387913 33.4192479, -111.9383027 33.4192491)",walk;bike,1,0,,
,2279,544161302,1306,1305,1,45.43,,,,service,8,"LINESTRING (-111.9383027 33.4192491, -111.9387913 33.4192479)",walk;bike,1,0,,
,2280,544161303,1302,1307,1,35.74,,,,service,8,"LINESTRING (-111.9397187 33.4192457, -111.9397189 33.4195681)",walk;bike,1,0,,
,2281,544161303,1307,1302,1,35.74,,,,service,8,"LINESTRING (-111.9397189 33.4195681, -111.9397187 33.4192457)",walk;bike,1,0,,
,2282,544161304,1307,965,1,13.7,,,,service,8,"LINESTRING (-111.9397189 33.4195681, -111.9398663 33.4195688)",walk;bike,1,0,,
,2283,544161304,965,1307,1,13.7,,,,service,8,"LINESTRING (-111.9398663 33.4195688, -111.9397189 33.4195681)",walk;bike,1,0,,
,2284,544161305,1304,1308,1,21.39,,,,service,8,"LINESTRING (-111.9390751 33.4192473, -111.9390776 33.4194402)",walk;bike,1,0,,
,2285,544161305,1308,1304,1,21.39,,,,service,8,"LINESTRING (-111.9390776 33.4194402, -111.9390751 33.4192473)",walk;bike,1,0,,
,2286,544161305,1308,1309,1,14.18,,,,service,8,"LINESTRING (-111.9390776 33.4194402, -111.9390792 33.4195681)",walk;bike,1,0,,
,2287,544161305,1309,1308,1,14.18,,,,service,8,"LINESTRING (-111.9390792 33.4195681, -111.9390776 33.4194402)",walk;bike,1,0,,
,2288,544161306,1307,1309,1,59.47,,,,service,8,"LINESTRING (-111.9397189 33.4195681, -111.9390792 33.4195681)",walk;bike,1,0,,
,2289,544161306,1309,1307,1,59.47,,,,service,8,"LINESTRING (-111.9390792 33.4195681, -111.9397189 33.4195681)",walk;bike,1,0,,
,2290,544161307,1306,1310,1,22.32,,,,service,8,"LINESTRING (-111.9383027 33.4192491, -111.9383043 33.4194504)",walk;bike,1,0,,
,2291,544161307,1310,1306,1,22.32,,,,service,8,"LINESTRING (-111.9383043 33.4194504, -111.9383027 33.4192491)",walk;bike,1,0,,
,2292,544161307,1310,1311,1,44.77,,,,service,8,"LINESTRING (-111.9383043 33.4194504, -111.9383074 33.4198542)",walk;bike,1,0,,
,2293,544161307,1311,1310,1,44.77,,,,service,8,"LINESTRING (-111.9383074 33.4198542, -111.9383043 33.4194504)",walk;bike,1,0,,
,2294,544161308,1308,1312,1,26.61,,,,service,8,"LINESTRING (-111.9390776 33.4194402, -111.9387914 33.4194440)",walk;bike,1,0,,
,2295,544161308,1312,1308,1,26.61,,,,service,8,"LINESTRING (-111.9387914 33.4194440, -111.9390776 33.4194402)",walk;bike,1,0,,
,2296,544161308,1312,1310,1,45.29,,,,service,8,"LINESTRING (-111.9387914 33.4194440, -111.9383043 33.4194504)",walk;bike,1,0,,
,2297,544161308,1310,1312,1,45.29,,,,service,8,"LINESTRING (-111.9383043 33.4194504, -111.9387914 33.4194440)",walk;bike,1,0,,
,2298,544161309,1312,1305,1,21.74,,,,service,8,"LINESTRING (-111.9387914 33.4194440, -111.9387913 33.4192479)",walk;bike,1,0,,
,2299,544161309,1305,1312,1,21.74,,,,service,8,"LINESTRING (-111.9387913 33.4192479, -111.9387914 33.4194440)",walk;bike,1,0,,
,2300,544161309,1305,1313,1,9.25,,,,service,8,"LINESTRING (-111.9387913 33.4192479, -111.9387913 33.4191645)",walk;bike,1,0,,
,2301,544161309,1313,1305,1,9.25,,,,service,8,"LINESTRING (-111.9387913 33.4191645, -111.9387913 33.4192479)",walk;bike,1,0,,
,2302,544161309,1313,122,1,10.71,,,,service,8,"LINESTRING (-111.9387913 33.4191645, -111.9387912 33.4190679)",walk;bike,1,0,,
,2303,544161309,122,1313,1,10.71,,,,service,8,"LINESTRING (-111.9387912 33.4190679, -111.9387913 33.4191645)",walk;bike,1,0,,
,2304,544161310,1303,1314,1,9.62,,,,service,8,"LINESTRING (-111.9394839 33.4192463, -111.9394809 33.4191596)",walk;bike,1,0,,
,2305,544161310,1314,1303,1,9.62,,,,service,8,"LINESTRING (-111.9394809 33.4191596, -111.9394839 33.4192463)",walk;bike,1,0,,
,2306,544161310,1314,123,1,11.3,,,,service,8,"LINESTRING (-111.9394809 33.4191596, -111.9394774 33.4190577)",walk;bike,1,0,,
,2307,544161310,123,1314,1,11.3,,,,service,8,"LINESTRING (-111.9394774 33.4190577, -111.9394809 33.4191596)",walk;bike,1,0,,
,2308,544161312,123,1315,1,8.19,,,,service,8,"LINESTRING (-111.9394774 33.4190577, -111.9394773 33.4189838)",walk;bike,1,0,,
,2309,544161312,1315,123,1,8.19,,,,service,8,"LINESTRING (-111.9394773 33.4189838, -111.9394774 33.4190577)",walk;bike,1,0,,
,2310,544161312,1315,1316,1,6.21,,,,service,8,"LINESTRING (-111.9394773 33.4189838, -111.9394773 33.4189278)",walk;bike,1,0,,
,2311,544161312,1316,1315,1,6.21,,,,service,8,"LINESTRING (-111.9394773 33.4189278, -111.9394773 33.4189838)",walk;bike,1,0,,
,2312,544161312,1316,1317,1,14.97,,,,service,8,"LINESTRING (-111.9394773 33.4189278, -111.9394772 33.4187928)",walk;bike,1,0,,
,2313,544161312,1317,1316,1,14.97,,,,service,8,"LINESTRING (-111.9394772 33.4187928, -111.9394773 33.4189278)",walk;bike,1,0,,
,2314,544161312,1317,1318,1,25.7,,,,service,8,"LINESTRING (-111.9394772 33.4187928, -111.9394770 33.4185610)",walk;bike,1,0,,
,2315,544161312,1318,1317,1,25.7,,,,service,8,"LINESTRING (-111.9394770 33.4185610, -111.9394772 33.4187928)",walk;bike,1,0,,
,2316,544161312,1318,1316,1,73.01,,,,service,8,"LINESTRING (-111.9394770 33.4185610, -111.9394770 33.4185430, -111.9395630 33.4185050, -111.9396355 33.4185434, -111.9396390 33.4188787, -111.9395612 33.4189274, -111.9394773 33.4189278)",walk;bike,1,0,,
,2317,544161312,1316,1318,1,73.01,,,,service,8,"LINESTRING (-111.9394773 33.4189278, -111.9395612 33.4189274, -111.9396390 33.4188787, -111.9396355 33.4185434, -111.9395630 33.4185050, -111.9394770 33.4185430, -111.9394770 33.4185610)",walk;bike,1,0,,
,2318,544161313,1317,1318,1,34.71,,,,service,8,"LINESTRING (-111.9394772 33.4187928, -111.9393914 33.4187583, -111.9393892 33.4186183, -111.9394770 33.4185610)",walk;bike,1,0,,
,2319,544161313,1318,1317,1,34.71,,,,service,8,"LINESTRING (-111.9394770 33.4185610, -111.9393892 33.4186183, -111.9393914 33.4187583, -111.9394772 33.4187928)",walk;bike,1,0,,
,2320,544161314,975,1319,1,4.28,,,,service,8,"LINESTRING (-111.9398457 33.4184381, -111.9397997 33.4184404)",walk;bike,1,0,,
,2321,544161314,1319,975,1,4.28,,,,service,8,"LINESTRING (-111.9397997 33.4184404, -111.9398457 33.4184381)",walk;bike,1,0,,
,2322,544161314,1319,1320,1,96.2,,,,service,8,"LINESTRING (-111.9397997 33.4184404, -111.9388979 33.4184468, -111.9387922 33.4183793)",walk;bike,1,0,,
,2323,544161314,1320,1319,1,96.2,,,,service,8,"LINESTRING (-111.9387922 33.4183793, -111.9388979 33.4184468, -111.9397997 33.4184404)",walk;bike,1,0,,
,2324,544161316,262,1321,1,77.6,,,,footway,10,"LINESTRING (-111.9366603 33.4183708, -111.9374947 33.4183527)",walk,0,0,,
,2325,544161316,1321,1322,1,15.05,,,,footway,10,"LINESTRING (-111.9374947 33.4183527, -111.9376565 33.4183491)",walk,0,0,,
,2326,544161316,1322,1323,1,64.36,,,,footway,10,"LINESTRING (-111.9376565 33.4183491, -111.9383485 33.4183341)",walk,0,0,,
,2327,544161316,1323,1320,1,52.32,,,,footway,10,"LINESTRING (-111.9383485 33.4183341, -111.9385787 33.4185012, -111.9387922 33.4183793)",walk,0,0,,
,2328,544161319,1324,1325,1,10.82,,,,service,8,"LINESTRING (-111.9332111 33.4219200, -111.9332217 33.4218228)",walk;bike,1,0,,
,2329,544161319,1325,1324,1,10.82,,,,service,8,"LINESTRING (-111.9332217 33.4218228, -111.9332111 33.4219200)",walk;bike,1,0,,
,2330,544161319,1325,1326,1,68.99,,,,service,8,"LINESTRING (-111.9332217 33.4218228, -111.9332208 33.4217941, -111.9333012 33.4216587, -111.9333254 33.4214997, -111.9333238 33.4212177)",walk;bike,1,0,,
,2331,544161319,1326,1325,1,68.99,,,,service,8,"LINESTRING (-111.9333238 33.4212177, -111.9333254 33.4214997, -111.9333012 33.4216587, -111.9332208 33.4217941, -111.9332217 33.4218228)",walk;bike,1,0,,
,2332,544161319,1326,1327,1,7.02,,,,service,8,"LINESTRING (-111.9333238 33.4212177, -111.9333234 33.4211544)",walk;bike,1,0,,
,2333,544161319,1327,1326,1,7.02,,,,service,8,"LINESTRING (-111.9333234 33.4211544, -111.9333238 33.4212177)",walk;bike,1,0,,
,2334,544161319,1327,1328,1,13.09,,,,service,8,"LINESTRING (-111.9333234 33.4211544, -111.9333227 33.4210363)",walk;bike,1,0,,
,2335,544161319,1328,1327,1,13.09,,,,service,8,"LINESTRING (-111.9333227 33.4210363, -111.9333234 33.4211544)",walk;bike,1,0,,
,2336,544161320,1328,1329,1,58.39,,,,service,8,"LINESTRING (-111.9333227 33.4210363, -111.9333227 33.4208673, -111.9328962 33.4208639)",walk;bike,1,0,,
,2337,544161320,1329,1328,1,58.39,,,,service,8,"LINESTRING (-111.9328962 33.4208639, -111.9333227 33.4208673, -111.9333227 33.4210363)",walk;bike,1,0,,
,2338,544161321,1328,1330,1,30.42,,,,service,8,"LINESTRING (-111.9333227 33.4210363, -111.9329955 33.4210352)",walk;bike,1,0,,
,2339,544161321,1330,1328,1,30.42,,,,service,8,"LINESTRING (-111.9329955 33.4210352, -111.9333227 33.4210363)",walk;bike,1,0,,
,2340,544161322,665,1331,1,10.95,,,,footway,10,"LINESTRING (-111.9338104 33.4211509, -111.9336926 33.4211517)",walk,0,0,,
,2341,544161322,1331,1332,1,14.47,,,,footway,10,"LINESTRING (-111.9336926 33.4211517, -111.9335370 33.4211529)",walk,0,0,,
,2342,544161322,1332,1327,1,19.86,,,,footway,10,"LINESTRING (-111.9335370 33.4211529, -111.9333234 33.4211544)",walk,0,0,,
,2343,544161323,1333,1334,1,13.85,,,,footway,10,"LINESTRING (-111.9329039 33.4228035, -111.9330529 33.4228016)",walk,0,0,,
,2344,544161323,1334,1335,1,38.14,,,,footway,10,"LINESTRING (-111.9330529 33.4228016, -111.9330691 33.4227702, -111.9331111 33.4226956, -111.9331229 33.4226138, -111.9331033 33.4225330, -111.9330663 33.4224788)",walk,0,0,,
,2345,544161323,1335,1336,1,7.94,,,,footway,10,"LINESTRING (-111.9330663 33.4224788, -111.9330544 33.4224614, -111.9330086 33.4224270)",walk,0,0,,
,2346,544161323,1336,209,1,26.76,,,,footway,10,"LINESTRING (-111.9330086 33.4224270, -111.9329810 33.4224062, -111.9328916 33.4223659, -111.9328422 33.4223554, -111.9327912 33.4223549, -111.9327444 33.4223604)",walk,0,0,,
,2347,544161323,209,1337,1,13.55,,,,footway,10,"LINESTRING (-111.9327444 33.4223604, -111.9326861 33.4223813, -111.9326163 33.4224180)",walk,0,0,,
,2348,544161323,1337,1338,1,7.94,,,,footway,10,"LINESTRING (-111.9326163 33.4224180, -111.9326003 33.4224347, -111.9325641 33.4224747)",walk,0,0,,
,2349,544161323,1338,1339,1,40.11,,,,footway,10,"LINESTRING (-111.9325641 33.4224747, -111.9325363 33.4225054, -111.9325045 33.4225900, -111.9325088 33.4226785, -111.9325485 33.4227607, -111.9325820 33.4228106)",walk,0,0,,
,2350,544161323,1339,1333,1,33.28,,,,footway,10,"LINESTRING (-111.9325820 33.4228106, -111.9327305 33.4228084, -111.9327652 33.4227734, -111.9328153 33.4227637, -111.9328682 33.4227753, -111.9328871 33.4227903, -111.9329039 33.4228035)",walk,0,0,,
,2351,544161324,1336,1340,1,23.59,,,,footway,10,"LINESTRING (-111.9330086 33.4224270, -111.9331432 33.4222466)",walk,0,0,,
,2352,544161324,1340,1341,1,17.44,,,,footway,10,"LINESTRING (-111.9331432 33.4222466, -111.9332378 33.4221108)",walk,0,0,,
,2353,544161325,1337,1342,1,21.2,,,,footway,10,"LINESTRING (-111.9326163 33.4224180, -111.9324864 33.4222608)",walk,0,0,,
,2354,544161325,1342,1343,1,18.92,,,,footway,10,"LINESTRING (-111.9324864 33.4222608, -111.9323718 33.4221198)",walk,0,0,,
,2355,544161326,1344,1342,1,26.61,,,,footway,10,"LINESTRING (-111.9322127 33.4223304, -111.9322846 33.4223076, -111.9324864 33.4222608)",walk,0,0,,
,2356,544161327,1338,1345,1,58.95,,,,footway,10,"LINESTRING (-111.9325641 33.4224747, -111.9326861 33.4229965)",walk,0,0,,
,2357,544161328,1335,1346,1,87.63,,,,footway,10,"LINESTRING (-111.9330663 33.4224788, -111.9335318 33.4224676, -111.9336573 33.4225834, -111.9336856 33.4226935, -111.9336882 33.4228243)",walk,0,0,,
,2358,544161329,1334,1346,1,60.0,,,,footway,10,"LINESTRING (-111.9330529 33.4228016, -111.9330893 33.4228259, -111.9336882 33.4228243)",walk,0,0,,
,2359,544161329,1346,1347,1,7.51,,,,footway,10,"LINESTRING (-111.9336882 33.4228243, -111.9337690 33.4228240)",walk,0,0,,
,2360,544161330,1339,1348,1,48.43,,,,footway,10,"LINESTRING (-111.9325820 33.4228106, -111.9325552 33.4228368, -111.9320755 33.4228402)",walk,0,0,,
,2361,544162059,1340,1349,1,27.6,,,,footway,10,"LINESTRING (-111.9331432 33.4222466, -111.9332442 33.4222856, -111.9334275 33.4223107)",walk,0,0,,
,2362,544162060,551,1350,1,32.64,,,,footway,10,"LINESTRING (-111.9366584 33.4181178, -111.9363280 33.4182174)",walk,0,0,,
,2363,544162060,1350,1351,1,50.01,,,,footway,10,"LINESTRING (-111.9363280 33.4182174, -111.9357901 33.4182223)",walk,0,0,,
,2364,544162060,1351,260,1,48.32,,,,footway,10,"LINESTRING (-111.9357901 33.4182223, -111.9353061 33.4183812)",walk,0,0,,
,2365,544162061,1350,261,1,17.87,,,,footway,10,"LINESTRING (-111.9363280 33.4182174, -111.9363360 33.4183784)",walk,0,0,,
,2366,544162062,1352,1353,1,38.65,,,,footway,10,"LINESTRING (-111.9381260 33.4177124, -111.9381332 33.4180610)",walk,0,0,,
,2367,544162063,1353,1354,1,22.6,,,,footway,10,"LINESTRING (-111.9381332 33.4180610, -111.9378905 33.4180726)",walk,0,0,,
,2368,544162064,1353,1323,1,38.36,,,,footway,10,"LINESTRING (-111.9381332 33.4180610, -111.9383445 33.4182402, -111.9383485 33.4183341)",walk,0,0,,
,2369,544162065,1351,1355,1,31.64,,,,footway,10,"LINESTRING (-111.9357901 33.4182223, -111.9355283 33.4180399)",walk,0,0,,
,2370,544162065,1355,1356,1,15.23,,,,footway,10,"LINESTRING (-111.9355283 33.4180399, -111.9356394 33.4179389)",walk,0,0,,
,2371,544162065,1356,1357,1,34.69,,,,footway,10,"LINESTRING (-111.9356394 33.4179389, -111.9359011 33.4177159)",walk,0,0,,
,2372,544162065,1357,1358,1,29.06,,,,footway,10,"LINESTRING (-111.9359011 33.4177159, -111.9359521 33.4176716, -111.9361228 33.4175312)",walk,0,0,,
,2373,544162065,1358,1359,1,2.49,,,,footway,10,"LINESTRING (-111.9361228 33.4175312, -111.9361419 33.4175155)",walk,0,0,,
,2374,544241330,231,1237,1,19.18,,,,service,8,"LINESTRING (-111.9282527 33.4248556, -111.9282588 33.4249707, -111.9282607 33.4250285)",walk;bike,1,0,,
,2375,544241330,1237,231,1,19.18,,,,service,8,"LINESTRING (-111.9282607 33.4250285, -111.9282588 33.4249707, -111.9282527 33.4248556)",walk;bike,1,0,,
,2376,544241330,1237,1238,1,18.05,,,,service,8,"LINESTRING (-111.9282607 33.4250285, -111.9282662 33.4251912)",walk;bike,1,0,,
,2377,544241330,1238,1237,1,18.05,,,,service,8,"LINESTRING (-111.9282662 33.4251912, -111.9282607 33.4250285)",walk;bike,1,0,,
,2378,544241330,1238,1239,1,19.27,,,,service,8,"LINESTRING (-111.9282662 33.4251912, -111.9282720 33.4253649)",walk;bike,1,0,,
,2379,544241330,1239,1238,1,19.27,,,,service,8,"LINESTRING (-111.9282720 33.4253649, -111.9282662 33.4251912)",walk;bike,1,0,,
,2380,544241330,1239,1236,1,19.74,,,,service,8,"LINESTRING (-111.9282720 33.4253649, -111.9282778 33.4255371, -111.9282780 33.4255429)",walk;bike,1,0,,
,2381,544241330,1236,1239,1,19.74,,,,service,8,"LINESTRING (-111.9282780 33.4255429, -111.9282778 33.4255371, -111.9282720 33.4253649)",walk;bike,1,0,,
,2382,544241330,1236,1360,1,271.27,,,,service,8,"LINESTRING (-111.9282780 33.4255429, -111.9283437 33.4279891)",walk;bike,1,0,,
,2383,544241330,1360,1236,1,271.27,,,,service,8,"LINESTRING (-111.9283437 33.4279891, -111.9282780 33.4255429)",walk;bike,1,0,,
,2384,544241330,1360,1361,1,77.25,,,,service,8,"LINESTRING (-111.9283437 33.4279891, -111.9283624 33.4286857)",walk;bike,1,0,,
,2385,544241330,1361,1360,1,77.25,,,,service,8,"LINESTRING (-111.9283624 33.4286857, -111.9283437 33.4279891)",walk;bike,1,0,,
,2386,544241330,1361,1054,1,8.72,,,,service,8,"LINESTRING (-111.9283624 33.4286857, -111.9283645 33.4287643)",walk;bike,1,0,,
,2387,544241330,1054,1361,1,8.72,,,,service,8,"LINESTRING (-111.9283645 33.4287643, -111.9283624 33.4286857)",walk;bike,1,0,,
,2388,544241331,231,1232,1,17.88,,,,service,8,"LINESTRING (-111.9282527 33.4248556, -111.9282536 33.4247849, -111.9282518 33.4246943)",walk;bike,1,0,,
,2389,544241331,1232,231,1,17.88,,,,service,8,"LINESTRING (-111.9282518 33.4246943, -111.9282536 33.4247849, -111.9282527 33.4248556)",walk;bike,1,0,,
,2390,544241331,1232,1362,1,16.92,,,,service,8,"LINESTRING (-111.9282518 33.4246943, -111.9282497 33.4245857, -111.9282489 33.4245417)",walk;bike,1,0,,
