name,poi_id,osm_way_id,osm_relation_id,building,amenity,leisure,way,geometry,centroid,area,area_ft2
,60,667350377,,yes,,,,"POLYGON ((139.7252918 35.558912, 139.7252556 35.5588829, 139.7252105 35.5589199, 139.7252716 35.5589691, 139.7253068 35.5589402, 139.7252819 35.5589201, 139.7252918 35.558912))",POINT (139.7252601 35.558926),41.0,441.4
,61,667350378,,yes,,,,"POLYGON ((139.7254821 35.5591374, 139.7255302 35.5591304, 139.725526 35.5591116, 139.725478 35.5591186, 139.7254821 35.5591374))",POINT (139.7255041 35.5591245),9.4,100.9
,62,667350379,,yes,,,,"POLYGON ((139.7254715 35.5590768, 139.7255164 35.5590672, 139.7255284 35.5591041, 139.7255402 35.5591015, 139.725545 35.5591165, 139.7256265 35.5590991, 139.7256216 35.559084, 139.7256478 35.5590784, 139.7256033 35.5589405, 139.7254388 35.5589757, 139.7254715 35.5590768))",POINT (139.7255488 35.5590264),239.1,2574.0
,63,667350380,,yes,,,,"POLYGON ((139.7253226 35.5591511, 139.7254395 35.5591274, 139.7254008 35.5590013, 139.7253102 35.5590197, 139.7253178 35.5590447, 139.7252916 35.55905, 139.7253226 35.5591511))",POINT (139.7253645 35.5590781),150.3,1618.3
,64,667350381,,yes,,,,"POLYGON ((139.7253519 35.5593732, 139.7253951 35.5593587, 139.7253736 35.5593162, 139.7253304 35.5593306, 139.7253519 35.5593732))",POINT (139.7253627 35.5593447),21.6,232.5
,65,667350382,,yes,,,,"POLYGON ((139.7256707 35.5593445, 139.7257367 35.5593294, 139.7256898 35.5591941, 139.7256238 35.5592092, 139.7256707 35.5593445))",POINT (139.7256802 35.5592693),96.9,1042.7
,66,667350383,,yes,,,,"POLYGON ((139.7255661 35.5593412, 139.7256396 35.5593278, 139.7256168 35.5592454, 139.7255433 35.5592589, 139.7255661 35.5593412))",POINT (139.7255915 35.5592933),63.9,688.0
,67,667350384,,yes,,,,"POLYGON ((139.7255125 35.5592469, 139.7255782 35.5592367, 139.725556 35.5591418, 139.7254904 35.559152, 139.7255125 35.5592469))",POINT (139.7255343 35.5591944),64.9,698.5
,68,667350385,,yes,,,,"POLYGON ((139.7255821 35.5591417, 139.7255688 35.5591449, 139.7255802 35.5591765, 139.7255929 35.5591735, 139.7255959 35.5591824, 139.7256864 35.5591623, 139.7256701 35.5591138, 139.7255795 35.5591339, 139.7255821 35.5591417))",POINT (139.7256285 35.559149),51.9,559.1
,69,667350386,,yes,,,,"POLYGON ((139.7253098 35.5591389, 139.7252981 35.5591041, 139.7252848 35.5590683, 139.7252583 35.5590374, 139.7252087 35.5590805, 139.7252393 35.5591055, 139.725251 35.5591525, 139.7252857 35.5591462, 139.7252901 35.5591689, 139.7253113 35.5591661, 139.7253098 35.5591389))",POINT (139.7252662 35.5591033),66.9,720.6
,70,667350387,,yes,,,,"POLYGON ((139.7252261 35.5591308, 139.7252396 35.559123, 139.7252074 35.5590859, 139.7251725 35.5591121, 139.7252094 35.5591787, 139.7252453 35.5591655, 139.7252261 35.5591308))",POINT (139.7252098 35.5591325),36.1,388.8
,71,667350388,,yes,,,,"POLYGON ((139.7251227 35.5591944, 139.7250962 35.5592063, 139.7251262 35.5592504, 139.7251738 35.559229, 139.7251396 35.5591787, 139.7251185 35.5591882, 139.7251227 35.5591944))",POINT (139.7251348 35.5592158),29.3,315.0
,72,667350389,,yes,,,,"POLYGON ((139.7251309 35.5590063, 139.7251799 35.5590461, 139.7252255 35.559009, 139.7251765 35.5589692, 139.7251309 35.5590063))",POINT (139.7251782 35.5590077),36.5,393.0
,73,667350390,,yes,,,,"POLYGON ((139.7250912 35.5590478, 139.7250789 35.5590597, 139.7251229 35.5590936, 139.7251752 35.5590499, 139.7251278 35.5590106, 139.72509 35.5590396, 139.7250912 35.5590478))",POINT (139.7251256 35.5590521),41.5,447.2
,74,667350391,,yes,,,,"POLYGON ((139.7250263 35.5591034, 139.725076 35.5591416, 139.725117 35.5591063, 139.7250674 35.5590681, 139.7250263 35.5591034))",POINT (139.7250717 35.5591048),33.4,359.3
,75,667350392,,yes,,,,"POLYGON ((139.7251759 35.5592257, 139.7252138 35.5592116, 139.7251784 35.5591486, 139.7251406 35.5591626, 139.7251759 35.5592257))",POINT (139.7251772 35.5591871),29.0,311.9
,76,667350393,,yes,,,,"POLYGON ((139.7253735 35.5593133, 139.7253502 35.5592666, 139.7253059 35.5592813, 139.7253291 35.5593279, 139.7253735 35.5593133))",POINT (139.7253397 35.5592973),24.2,260.7
,77,667350394,,yes,,,,"POLYGON ((139.7252907 35.559382, 139.7252604 35.5593252, 139.7252291 35.5593363, 139.7252594 35.5593931, 139.7252907 35.559382))",POINT (139.7252599 35.5593591),21.2,228.7
,78,667350395,,yes,,,,"POLYGON ((139.7252601 35.55932, 139.7252333 35.5592788, 139.7251506 35.5593144, 139.7252112 35.5594075, 139.7252534 35.5593894, 139.7252196 35.5593374, 139.7252601 35.55932))",POINT (139.7252093 35.5593388),72.0,775.2
第2高橋ビル,79,667350396,,yes,,,,"POLYGON ((139.7253934 35.5593349, 139.7254972 35.5593074, 139.7254339 35.5591491, 139.7253301 35.5591765, 139.7253934 35.5593349))",POINT (139.7254136 35.559242),182.7,1966.3
