name,poi_id,osm_way_id,osm_relation_id,building,amenity,leisure,way,geometry,centroid,area,area_ft2
,47,720790832,,yes,fire_station,,,"POLYGON ((114.0352099 22.6101946, 114.0351162 22.6100929, 114.0354216 22.609853, 114.0354616 22.6098964, 114.0355191 22.6098512, 114.0353568 22.6096752, 114.0354187 22.6096266, 114.0356347 22.6098609, 114.0352099 22.6101946))",POINT (114.0353829 22.6099397),959.2,10324.7
,48,720790833,,,,pitch,,"POLYGON ((114.0351075 22.6099827, 114.0349904 22.6098534, 114.035221 22.6096754, 114.0353381 22.6098047, 114.0351075 22.6099827))",POINT (114.0351643 22.609829),576.3,6203.6
潜龙鑫茂公寓,49,720791087,,yes,,,,"POLYGON ((114.0366258 22.6128651, 114.0356675 22.6119739, 114.0351169 22.6126506, 114.0349415 22.6125223, 114.0356622 22.6116485, 114.0367836 22.6127155, 114.0366258 22.6128651))",POINT (114.0358453 22.6122534),6096.1,65617.7
东边商业大厦,50,720848712,,yes,,,,"POLYGON ((114.035685 22.6214084, 114.0357707 22.621425, 114.0361091 22.6213001, 114.0361181 22.6212501, 114.0359151 22.6211377, 114.0357392 22.6211918, 114.035685 22.6214084))",POINT (114.0358801 22.6212801),867.6,9338.6
,51,720848713,,,parking,,,"POLYGON ((114.0358745 22.6210836, 114.036303 22.6213334, 114.0368128 22.6213334, 114.0368714 22.6212918, 114.0360279 22.6208462, 114.0358745 22.6210836))",POINT (114.0363096 22.6211432),2557.3,27527
,52,723728801,,apartments,,,,"POLYGON ((114.0325647 22.6062722, 114.0324362 22.606137, 114.0330465 22.6056428, 114.0331748 22.6057778, 114.0325647 22.6062722))",POINT (114.0328055 22.6059575),1659.9,17867.4
新彩苑公寓B座,53,723728802,,apartments,,,,"POLYGON ((114.0322815 22.6054622, 114.0320933 22.6052837, 114.0324088 22.6050003, 114.0325969 22.6051788, 114.0322815 22.6054622))",POINT (114.0323451 22.6052313),1247.2,13425.1
新彩苑公寓A座,54,723728803,,apartments,,,,"POLYGON ((114.031909 22.6057055, 114.0317702 22.6055739, 114.0320634 22.6053102, 114.0322023 22.6054418, 114.031909 22.6057055))",POINT (114.0319862 22.6055078),855.6,9209.7
,55,723728804,,apartments,,,,"POLYGON ((114.0328643 22.6056792, 114.0326047 22.605409, 114.0327411 22.6052973, 114.0328413 22.6054017, 114.0330006 22.6055676, 114.0328643 22.6056792))",POINT (114.0328027 22.6054883),748.9,8060.7
,56,723733223,,yes,,,,"POLYGON ((114.0349887 22.6071409, 114.0346934 22.6068531, 114.0346908 22.6067322, 114.0351473 22.606404, 114.0354593 22.606732, 114.0351193 22.6071335, 114.0349887 22.6071409))",POINT (114.035064 22.6067857),3704,39869.1
,57,725350227,,yes,,,,"POLYGON ((114.0364492 22.6015253, 114.0362176 22.6013267, 114.0365598 22.6009864, 114.0367849 22.6011794, 114.0367291 22.6012348, 114.0366084 22.6011313, 114.036554 22.6011854, 114.0366813 22.6012945, 114.0364492 22.6015253))",POINT (114.0364897 22.6012602),1516.4,16322.6
,58,725359482,,apartments,,,,"POLYGON ((114.035925 22.6021653, 114.0357774 22.6020043, 114.0358257 22.6019375, 114.0358177 22.6018632, 114.0360725 22.6018731, 114.0360778 22.6019498, 114.0360161 22.6019573, 114.0360939 22.6020613, 114.035925 22.6021653))",POINT (114.0359386 22.6019945),713.8,7682.8
