name,poi_id,osm_way_id,osm_relation_id,building,amenity,leisure,way,geometry,centroid,area,area_ft2
,62,263479330,,apartments,,,,"POLYGON ((103.9710251 30.7738781, 103.97144 30.7739306, 103.9714572 30.7738305, 103.9710423 30.773778, 103.9710251 30.7738781))",POINT (103.9712411 30.7738543),450,4843.7
,63,263479331,,apartments,,,,"POLYGON ((103.9700944 30.77293, 103.9701883 30.7729719, 103.9704569 30.7725269, 103.970363 30.7724851, 103.9700944 30.77293))",POINT (103.9702756 30.7727285),562.3,6052.3
,64,263479332,,apartments,,,,"POLYGON ((103.9690981 30.7730675, 103.9696531 30.7733529, 103.9697264 30.7732476, 103.9691714 30.7729623, 103.9690981 30.7730675))",POINT (103.9694123 30.7731576),841.3,9055.3
,65,263479333,,apartments,,,,"POLYGON ((103.9722468 30.7734722, 103.9723838 30.7734945, 103.9724656 30.7731232, 103.9723287 30.7731009, 103.9722468 30.7734722))",POINT (103.9723562 30.7732977),558.6,6012.7
,66,263479334,,apartments,,,,"POLYGON ((103.9691037 30.7743878, 103.9691728 30.774421, 103.9694076 30.7740604, 103.9693385 30.7740272, 103.9691037 30.7743878))",POINT (103.9692557 30.7742241),346.9,3734
,67,263479335,,apartments,,,,"POLYGON ((103.97043 30.7731071, 103.9705336 30.7731559, 103.9708263 30.7726971, 103.9707227 30.7726483, 103.97043 30.7731071))",POINT (103.9706281 30.7729021),655.5,7056.1
,68,263479336,,apartments,,,,"POLYGON ((103.9696401 30.7746828, 103.9700586 30.774845, 103.970108 30.7747509, 103.9696895 30.7745887, 103.9696401 30.7746828))",POINT (103.969874 30.7747169),502.6,5409.8
,69,263479337,,apartments,,,,"POLYGON ((103.9719557 30.7748011, 103.9720869 30.77482, 103.9721961 30.7742611, 103.9720648 30.7742422, 103.9719557 30.7748011))",POINT (103.9720759 30.7745311),799.8,8608.7
,70,263479338,,apartments,,,,"POLYGON ((103.9694397 30.7721776, 103.9697115 30.7723185, 103.9697641 30.7722436, 103.9694923 30.7721027, 103.9694397 30.7721776))",POINT (103.9696019 30.7722106),294.5,3169.8
,71,263479339,,apartments,,,,"POLYGON ((103.968679 30.7728271, 103.969028 30.7730122, 103.9690795 30.7729405, 103.9687305 30.7727553, 103.968679 30.7728271))",POINT (103.9688792 30.7728838),366.7,3946.8
,72,263479340,,apartments,,,,"POLYGON ((103.9718234 30.7754154, 103.9719519 30.7754348, 103.9720613 30.7748986, 103.9719328 30.7748793, 103.9718234 30.7754154))",POINT (103.9719424 30.775157),753,8105.7
,73,263479341,,apartments,,,,"POLYGON ((103.9716041 30.7739666, 103.9720126 30.7740329, 103.9720356 30.7739281, 103.9716271 30.7738618, 103.9716041 30.7739666))",POINT (103.9718199 30.7739474),470.2,5060.8
,74,263479342,,apartments,,,,"POLYGON ((103.9692113 30.7724236, 103.9695297 30.7725797, 103.9695866 30.7724941, 103.9692682 30.772338, 103.9692113 30.7724236))",POINT (103.9693989 30.7724588),383.2,4125
,75,263479343,,apartments,,,,"POLYGON ((103.970726 30.7730712, 103.9710798 30.7732563, 103.9711479 30.7731602, 103.9707941 30.7729751, 103.970726 30.7730712))",POINT (103.970937 30.7731157),494.2,5319.9
,76,263479344,,apartments,,,,"POLYGON ((103.9705394 30.7733392, 103.9708836 30.7735078, 103.9709566 30.7733977, 103.9706125 30.7732291, 103.9705394 30.7733392))",POINT (103.970748 30.7733684),532.4,5731
,77,263479345,,apartments,,,,"POLYGON ((103.970147 30.7748813, 103.970861 30.7751439, 103.9709139 30.7750378, 103.9701998 30.7747752, 103.970147 30.7748813))",POINT (103.9705304 30.7749596),950.6,10231.9
,78,263479346,,apartments,,,,"POLYGON ((103.9699972 30.7740956, 103.9705522 30.7743809, 103.9706255 30.7742757, 103.9700705 30.7739904, 103.9699972 30.7740956))",POINT (103.9703114 30.7741856),840.9,9051.6
,79,263479347,,apartments,,,,"POLYGON ((103.9696246 30.7719372, 103.9699173 30.772085, 103.9699759 30.7719994, 103.9696832 30.7718515, 103.9696246 30.7719372))",POINT (103.9698002 30.7719683),357.7,3850.7
,80,263479348,,apartments,,,,"POLYGON ((103.9717488 30.7733862, 103.9721573 30.7734691, 103.9721846 30.7733696, 103.9717762 30.7732867, 103.9717488 30.7733862))",POINT (103.9719667 30.7733779),455,4897.8
,81,263479349,,apartments,,,,"POLYGON ((103.970652 30.7744198, 103.9712663 30.7745193, 103.9712907 30.7744083, 103.9706763 30.7743088, 103.970652 30.7744198))",POINT (103.9709713 30.774414),748.8,8060.5
,82,263479350,,apartments,,,,"POLYGON ((103.9698414 30.7743728, 103.9703528 30.7746298, 103.9704136 30.7745405, 103.9699022 30.7742835, 103.9698414 30.7743728))",POINT (103.9701275 30.7744566),650,6996.4
,83,263479351,,apartments,,,,"POLYGON ((103.9684418 30.7740841, 103.9689968 30.7743694, 103.96907 30.7742641, 103.9685151 30.7739788, 103.9684418 30.7740841))",POINT (103.9687559 30.7741741),841.3,9055.7
