name,poi_id,osm_way_id,osm_relation_id,building,amenity,leisure,way,geometry,centroid,area,area_ft2
,291,893774954,,apartments,,,,"POLYGON ((120.2018919 30.2978325, 120.2018134 30.2976914, 120.2021978 30.2975319, 120.2022764 30.297673, 120.2018919 30.2978325))",POINT (120.2020449 30.2976822),711.5,7658.8
,292,893774955,,apartments,,,,"POLYGON ((120.2027728 30.2967461, 120.2026943 30.296605, 120.2030787 30.2964454, 120.2031573 30.2965866, 120.2027728 30.2967461))",POINT (120.2029258 30.2965958),711.8,7661.5
,293,893774956,,apartments,,,,"POLYGON ((120.2032003 30.2962449, 120.2031217 30.2961038, 120.2035062 30.2959442, 120.2035847 30.2960854, 120.2032003 30.2962449))",POINT (120.2033532 30.2960946),711.8,7661.6
,294,893774957,,apartments,,,,"POLYGON ((120.2022326 30.2973186, 120.2021346 30.2971579, 120.2027185 30.2968926, 120.2028164 30.2970532, 120.2022326 30.2973186))",POINT (120.2024755 30.2971056),1276.4,13739.1
,295,893774958,,apartments,,,,"POLYGON ((120.2034681 30.2955935, 120.2035621 30.2954596, 120.2039268 30.2956506, 120.2038328 30.2957845, 120.2034681 30.2955935))",POINT (120.2036974 30.295622),711.7,7660.4
,296,893774959,,apartments,,,,"POLYGON ((120.2029472 30.295206, 120.2030159 30.2951136, 120.203471 30.2953657, 120.2034022 30.2954583, 120.2029472 30.295206))",POINT (120.2032091 30.2952859),633.3,6816.7
,297,893774960,,apartments,,,,"POLYGON ((120.2023905 30.295122, 120.2023857 30.2949844, 120.2028208 30.2949732, 120.2028256 30.2951109, 120.2023905 30.295122))",POINT (120.2026057 30.2950476),638.8,6875.6
,298,893774961,,apartments,,,,"POLYGON ((120.2019428 30.2955345, 120.201938 30.2953969, 120.2023731 30.2953857, 120.2023778 30.2955234, 120.2019428 30.2955345))",POINT (120.202158 30.2954601),638.7,6874.8
,299,893774962,,apartments,,,,"POLYGON ((120.2014543 30.2960173, 120.2014496 30.2958797, 120.2018847 30.2958685, 120.2018894 30.2960062, 120.2014543 30.2960173))",POINT (120.2016695 30.2959429),638.8,6875.5
,300,893774963,,apartments,,,,"POLYGON ((120.2005094 30.2970899, 120.2005046 30.2969523, 120.2009397 30.2969411, 120.2009445 30.2970788, 120.2005094 30.2970899))",POINT (120.2007246 30.2970155),638.8,6875.5
